2021-06-09 16:08:22 INFO  servlet:371 - 2 Spring WebApplicationInitializers detected on classpath
2021-06-09 16:08:25 INFO  DefaultSecurityFilterChain:51 - Will secure any request with [ru.usachev.LogiWebProject.filter.CharacterSetFilter@3c1373bb, ru.usachev.LogiWebProject.filter.CharacterSetFilter@3c50d406, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@62a70d8, org.springframework.security.web.context.SecurityContextPersistenceFilter@1bee4c39, org.springframework.security.web.header.HeaderWriterFilter@58ae2a34, org.springframework.security.web.csrf.CsrfFilter@305ee635, org.springframework.security.web.authentication.logout.LogoutFilter@5e644ecd, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6425beb2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@52b2a3dc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@505c7b5c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@343bdae5, org.springframework.security.web.session.SessionManagementFilter@559b39ba, org.springframework.security.web.access.ExceptionTranslationFilter@2e7d19dd, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6907b010]
2021-06-09 16:08:25 INFO  DispatcherServlet:547 - Completed initialization in 2628 ms
2021-06-09 16:09:12 INFO  servlet:371 - Destroying Spring FrameworkServlet 'dispatcher'
2021-06-09 16:09:23 INFO  servlet:371 - 2 Spring WebApplicationInitializers detected on classpath
2021-06-09 16:09:24 INFO  servlet:371 - Initializing Spring DispatcherServlet 'dispatcher'
2021-06-09 16:09:24 INFO  DispatcherServlet:525 - Initializing Servlet 'dispatcher'
2021-06-09 16:09:25 INFO  MLog:212 - MLog clients using slf4j logging.
2021-06-09 16:09:25 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2021-06-09 16:09:25 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.30.Final
2021-06-09 16:09:25 INFO  Version:56 - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-06-09 16:09:25 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge0waah1uu794w1ngd8nn|56b83a8c, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge0waah1uu794w1ngd8nn|56b83a8c, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/logiWeb?useSSL=false&amp&serverTimezone=UTC, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2021-06-09 16:09:25 INFO  Dialect:175 - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2021-06-09 16:09:25 INFO  Version:21 - HV000001: Hibernate Validator 6.0.22.Final
2021-06-09 16:09:26 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.WildFlyStandAloneJtaPlatform]
2021-06-09 16:09:26 INFO  DefaultSecurityFilterChain:51 - Will secure any request with [ru.usachev.LogiWebProject.filter.CharacterSetFilter@5ed8d590, ru.usachev.LogiWebProject.filter.CharacterSetFilter@7e74b6, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@150c59ef, org.springframework.security.web.context.SecurityContextPersistenceFilter@76a24194, org.springframework.security.web.header.HeaderWriterFilter@2ddfc2c7, org.springframework.security.web.csrf.CsrfFilter@6d37575c, org.springframework.security.web.authentication.logout.LogoutFilter@57a9b0c, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7eec4372, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@38046e0e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@b82facc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3b2a223f, org.springframework.security.web.session.SessionManagementFilter@22d62768, org.springframework.security.web.access.ExceptionTranslationFilter@7de8a2d3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@38e79a4b]
2021-06-09 16:09:27 INFO  DispatcherServlet:547 - Completed initialization in 2518 ms
2021-06-09 16:10:55 INFO  servlet:371 - Destroying Spring FrameworkServlet 'dispatcher'
2021-06-09 16:11:06 INFO  servlet:371 - 2 Spring WebApplicationInitializers detected on classpath
2021-06-09 16:11:07 INFO  servlet:371 - Initializing Spring DispatcherServlet 'dispatcher'
2021-06-09 16:11:07 INFO  DispatcherServlet:525 - Initializing Servlet 'dispatcher'
2021-06-09 16:11:08 INFO  MLog:212 - MLog clients using slf4j logging.
2021-06-09 16:11:08 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2021-06-09 16:11:08 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.30.Final
2021-06-09 16:11:08 INFO  Version:56 - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-06-09 16:11:08 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge0waah1uu9grp1ynrqst|452038cf, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge0waah1uu9grp1ynrqst|452038cf, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/logiWeb?useSSL=false&amp&serverTimezone=UTC, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2021-06-09 16:11:08 INFO  Dialect:175 - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2021-06-09 16:11:09 INFO  Version:21 - HV000001: Hibernate Validator 6.0.22.Final
2021-06-09 16:11:09 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.WildFlyStandAloneJtaPlatform]
2021-06-09 16:11:09 INFO  DefaultSecurityFilterChain:51 - Will secure any request with [ru.usachev.LogiWebProject.filter.CharacterSetFilter@63f7fe22, ru.usachev.LogiWebProject.filter.CharacterSetFilter@b9eb2f1, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@494744cc, org.springframework.security.web.context.SecurityContextPersistenceFilter@7126fa05, org.springframework.security.web.header.HeaderWriterFilter@40a76e9, org.springframework.security.web.csrf.CsrfFilter@6708b5f3, org.springframework.security.web.authentication.logout.LogoutFilter@5ab9720c, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@10a86e93, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3764ff42, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@65f7b913, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1ece1a57, org.springframework.security.web.session.SessionManagementFilter@45196100, org.springframework.security.web.access.ExceptionTranslationFilter@34004c60, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@cf2c054]
2021-06-09 16:11:10 INFO  DispatcherServlet:547 - Completed initialization in 2463 ms
2021-06-09 16:11:21 INFO  stdout:71 - Hibernate: select cargo0_.id as id1_0_, cargo0_.name as name2_0_, cargo0_.number as number3_0_, cargo0_.status as status4_0_, cargo0_.weight as weight5_0_ from cargoes cargo0_
2021-06-09 16:11:21 INFO  stdout:71 - update
2021-06-09 16:12:01 INFO  servlet:371 - Destroying Spring FrameworkServlet 'dispatcher'
2021-06-09 16:12:12 INFO  servlet:371 - 2 Spring WebApplicationInitializers detected on classpath
2021-06-09 16:12:13 INFO  servlet:371 - Initializing Spring DispatcherServlet 'dispatcher'
2021-06-09 16:12:13 INFO  DispatcherServlet:525 - Initializing Servlet 'dispatcher'
2021-06-09 16:12:13 INFO  MLog:212 - MLog clients using slf4j logging.
2021-06-09 16:12:13 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2021-06-09 16:12:14 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.30.Final
2021-06-09 16:12:14 INFO  Version:56 - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-06-09 16:12:14 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge0waah1uuavdp1nlgxlm|3390aa27, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge0waah1uuavdp1nlgxlm|3390aa27, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/logiWeb?useSSL=false&amp&serverTimezone=UTC, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2021-06-09 16:12:14 INFO  Dialect:175 - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2021-06-09 16:12:14 INFO  Version:21 - HV000001: Hibernate Validator 6.0.22.Final
2021-06-09 16:12:15 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.WildFlyStandAloneJtaPlatform]
2021-06-09 16:12:15 INFO  DefaultSecurityFilterChain:51 - Will secure any request with [ru.usachev.LogiWebProject.filter.CharacterSetFilter@33e0b13c, ru.usachev.LogiWebProject.filter.CharacterSetFilter@716372a3, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6b19665b, org.springframework.security.web.context.SecurityContextPersistenceFilter@7aa09bb7, org.springframework.security.web.header.HeaderWriterFilter@52095997, org.springframework.security.web.csrf.CsrfFilter@ff59d6b, org.springframework.security.web.authentication.logout.LogoutFilter@ec29ca3, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6da10708, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@208203c8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@46183b13, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5bf000e1, org.springframework.security.web.session.SessionManagementFilter@7fa6e874, org.springframework.security.web.access.ExceptionTranslationFilter@55dad315, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6946cf06]
2021-06-09 16:12:15 INFO  DispatcherServlet:547 - Completed initialization in 2584 ms
2021-06-09 16:12:54 INFO  stdout:71 - Hibernate: select cargo0_.id as id1_0_, cargo0_.name as name2_0_, cargo0_.number as number3_0_, cargo0_.status as status4_0_, cargo0_.weight as weight5_0_ from cargoes cargo0_
2021-06-09 16:12:55 INFO  stdout:71 - update
2021-06-09 16:13:42 INFO  servlet:371 - Destroying Spring FrameworkServlet 'dispatcher'
2021-06-09 16:16:21 INFO  servlet:371 - 2 Spring WebApplicationInitializers detected on classpath
2021-06-09 16:16:22 INFO  servlet:371 - Initializing Spring DispatcherServlet 'dispatcher'
2021-06-09 16:16:22 INFO  DispatcherServlet:525 - Initializing Servlet 'dispatcher'
2021-06-09 16:16:22 INFO  MLog:212 - MLog clients using slf4j logging.
2021-06-09 16:16:22 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2021-06-09 16:16:22 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.30.Final
2021-06-09 16:16:22 INFO  Version:56 - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-06-09 16:16:22 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge0waah1uug7b617naxqk|236ae4b9, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge0waah1uug7b617naxqk|236ae4b9, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/logiWeb?useSSL=false&amp&serverTimezone=UTC, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2021-06-09 16:16:23 INFO  Dialect:175 - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2021-06-09 16:16:23 INFO  Version:21 - HV000001: Hibernate Validator 6.0.22.Final
2021-06-09 16:16:23 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.WildFlyStandAloneJtaPlatform]
2021-06-09 16:16:24 INFO  DefaultSecurityFilterChain:51 - Will secure any request with [ru.usachev.LogiWebProject.filter.CharacterSetFilter@15fa59e1, ru.usachev.LogiWebProject.filter.CharacterSetFilter@4be9966, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4b0aa9d, org.springframework.security.web.context.SecurityContextPersistenceFilter@3f2032f2, org.springframework.security.web.header.HeaderWriterFilter@348e86e6, org.springframework.security.web.csrf.CsrfFilter@28505d48, org.springframework.security.web.authentication.logout.LogoutFilter@11fdc31d, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@37fe811d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@64ea742, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@30456ed8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@d7640dd, org.springframework.security.web.session.SessionManagementFilter@3d3ebbfe, org.springframework.security.web.access.ExceptionTranslationFilter@972cd00, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5bc9b3da]
2021-06-09 16:16:24 INFO  DispatcherServlet:547 - Completed initialization in 2561 ms
2021-06-09 16:16:46 INFO  stdout:71 - Hibernate: select cargo0_.id as id1_0_, cargo0_.name as name2_0_, cargo0_.number as number3_0_, cargo0_.status as status4_0_, cargo0_.weight as weight5_0_ from cargoes cargo0_
2021-06-09 16:16:46 INFO  stdout:71 - update
2021-06-09 16:18:10 INFO  servlet:371 - Destroying Spring FrameworkServlet 'dispatcher'
2021-06-09 16:18:21 INFO  servlet:371 - 2 Spring WebApplicationInitializers detected on classpath
2021-06-09 16:18:22 INFO  servlet:371 - Initializing Spring DispatcherServlet 'dispatcher'
2021-06-09 16:18:22 INFO  DispatcherServlet:525 - Initializing Servlet 'dispatcher'
2021-06-09 16:18:23 INFO  MLog:212 - MLog clients using slf4j logging.
2021-06-09 16:18:23 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2021-06-09 16:18:23 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.30.Final
2021-06-09 16:18:23 INFO  Version:56 - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-06-09 16:18:23 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge0waah1uuisgu1r01lhf|33ad5439, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge0waah1uuisgu1r01lhf|33ad5439, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/logiWeb?useSSL=false&amp&serverTimezone=UTC, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2021-06-09 16:18:23 INFO  Dialect:175 - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2021-06-09 16:18:24 INFO  Version:21 - HV000001: Hibernate Validator 6.0.22.Final
2021-06-09 16:18:24 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.WildFlyStandAloneJtaPlatform]
2021-06-09 16:18:24 INFO  DefaultSecurityFilterChain:51 - Will secure any request with [ru.usachev.LogiWebProject.filter.CharacterSetFilter@29c9a780, ru.usachev.LogiWebProject.filter.CharacterSetFilter@64070420, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@25ef4e2e, org.springframework.security.web.context.SecurityContextPersistenceFilter@2253c1fb, org.springframework.security.web.header.HeaderWriterFilter@3feeeaa5, org.springframework.security.web.csrf.CsrfFilter@5c4cf921, org.springframework.security.web.authentication.logout.LogoutFilter@6585ef78, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@597bc24b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@346fa173, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@73bc6a0, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2503a62b, org.springframework.security.web.session.SessionManagementFilter@45833f6d, org.springframework.security.web.access.ExceptionTranslationFilter@78748e6b, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5031eb3d]
2021-06-09 16:18:25 INFO  DispatcherServlet:547 - Completed initialization in 2459 ms
2021-06-09 16:18:34 INFO  servlet:371 - Destroying Spring FrameworkServlet 'dispatcher'
2021-06-09 16:18:45 INFO  servlet:371 - 2 Spring WebApplicationInitializers detected on classpath
2021-06-09 16:18:46 INFO  servlet:371 - Initializing Spring DispatcherServlet 'dispatcher'
2021-06-09 16:18:46 INFO  DispatcherServlet:525 - Initializing Servlet 'dispatcher'
2021-06-09 16:18:47 INFO  MLog:212 - MLog clients using slf4j logging.
2021-06-09 16:18:47 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2021-06-09 16:18:47 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.30.Final
2021-06-09 16:18:47 INFO  Version:56 - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-06-09 16:18:47 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge0waah1uujarwhm76s3|5886fd14, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge0waah1uujarwhm76s3|5886fd14, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/logiWeb?useSSL=false&amp&serverTimezone=UTC, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, preferredTestQuery -> null, privilegeSpawnedThreads -> false, properties -> {password=******, user=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2021-06-09 16:18:47 INFO  Dialect:175 - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2021-06-09 16:18:47 INFO  Version:21 - HV000001: Hibernate Validator 6.0.22.Final
2021-06-09 16:18:48 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.WildFlyStandAloneJtaPlatform]
2021-06-09 16:18:48 INFO  DefaultSecurityFilterChain:51 - Will secure any request with [ru.usachev.LogiWebProject.filter.CharacterSetFilter@28aafc7e, ru.usachev.LogiWebProject.filter.CharacterSetFilter@158e9dcb, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3a1228a4, org.springframework.security.web.context.SecurityContextPersistenceFilter@7a85742f, org.springframework.security.web.header.HeaderWriterFilter@6df8baff, org.springframework.security.web.csrf.CsrfFilter@778d6e61, org.springframework.security.web.authentication.logout.LogoutFilter@30669ac, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6f6cc66, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@67092d81, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5baf4b74, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1a33b68f, org.springframework.security.web.session.SessionManagementFilter@5aa509ba, org.springframework.security.web.access.ExceptionTranslationFilter@1d4b75b6, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3a3d9a28]
